"X","NDX","ATVI","ADBE","AMD","ALXN","ALGN","GOOGL","GOOG","AMZN","AMGN","ADI","ANSS","AAPL","AMAT","ASML","ADSK","ADP","BIDU","BIIB","BMRN","BKNG","AVGO","CDNS","CDW","CERN","CHTR","CHKP","CTAS","CSCO","CTXS","CTSH","CMCSA","CPRT","COST","CSX","DXCM","DOCU","DLTR","EBAY","EA","EXC","EXPE","FB","FAST","FISV","GILD","IDXX","ILMN","INCY","INTC","INTU","ISRG","JD","KLAC","KHC","LRCX","LBTYA","LBTYK","LULU","MAR","MXIM","MELI","MCHP","MU","MSFT","MRNA","MDLZ","MNST","NTES","NFLX","NVDA","NXPI","ORLY","PCAR","PAYX","PYPL","PEP","PDD","QCOM","REGN","ROST","SGEN","SIRI","SWKS","SPLK","SBUX","SNPS","TMUS","TTWO","TSLA","TXN","TCOM","ULTA","VRSN","VRSK","VRTX","WBA","WDAY","WDC","XEL","XLNX"
"2019-05-17",7503.680176,46.086895,279.850006,27.5,130.899994,322.609985,1168.780029,1162.300049,1869,164.200989,97.727325,187.529999,46.608715,41.708458,199.320786,174.330002,156.340256,128.309998,229.279999,88.709999,1787.290039,271.657288,68.660004,102.49543,67.415665,386.410004,118.43,221.269699,53.729195,94.0168,58.241943,42.17849,65.599998,245.653595,76.794983,118.040001,53.59,100.389999,36.082203,97.260002,46.845165,114.804001,185.300003,31.066549,87.300003,62.704029,249.559998,307.630005,77.199997,43.583714,243.110199,490.140015,29.309999,105.979149,29.932182,188.631012,25.23,24.66,173,128.961685,50.977425,574.570007,81.335281,36.060001,126.208138,23.08,50.569824,63.630001,51.225708,354.450012,155.870667,93.257874,353.019989,65.884369,82.860794,112.800003,125.043495,22.700001,77.85878,304.940002,96.209114,66.419998,5.602596,68.523857,136.490005,77.001762,121.389999,75.370003,106.660004,42.206001,103.086655,36.700001,342.450012,195.300003,140.562744,168.729996,49.823193,210.380005,42.830132,55.980824,102.716576
"2019-05-20",7376.700195,43.325058,275.450012,26.68,127.230003,319.679993,1144.660034,1138.849976,1858.969971,162.73204,94.499802,184.669998,45.151264,39.413033,188.700928,170.610001,155.9729,117.550003,230.759995,86.660004,1752.22998,255.445374,64.620003,102.485619,68.46904,377.290009,117.970001,221.230087,53.40501,93.300377,58.780857,41.442245,65.360001,246.197617,76.461952,118.470001,53.169998,100.059998,35.749737,92.690002,46.797348,115.021248,182.720001,31.03266,87.18,62.231579,248.539993,300.589996,76.830002,42.292423,241.366989,483.220001,28.360001,103.061295,29.251282,178.439743,25.1,24.57,174.149994,125.957062,50.064228,574.090027,78.044342,34.619999,124.385033,22.6,50.627918,63.610001,49.513248,348.109985,151.110809,90.777672,353.98999,65.960495,82.755135,112.150002,124.545288,20.780001,73.196815,302.570007,95.684525,64.379997,5.523407,66.547295,134.330002,74.806175,115.010002,78.290001,102.980003,41.071999,101.098106,36.040001,347.890015,194.160004,139.899384,165.729996,49.813663,202.809998,40.258213,56.153931,99.059341
"2019-05-21",7451.02002,43.166103,278.070007,27.35,128.800003,319.679993,1154.439941,1149.630005,1857.52002,163.988373,96.806564,185.860001,46.016857,40.311672,191.940384,174.229996,157.577667,120.489998,232.919998,87.470001,1772.189941,258.013031,65.349998,104.440437,69.059708,379.209991,117.970001,224.825134,53.891293,93.879402,59.970436,41.93631,65.940002,247.216431,76.736206,118.589996,54.759998,99.769997,35.769291,95.650002,46.797348,116.008728,184.820007,31.473219,88.410004,62.855217,249.330002,306.470001,78.68,43.166225,243.734207,483.559998,29.049999,104.251862,29.426107,181.587479,25.870001,25.280001,176.529999,127.503685,51.044014,572.950012,80.409019,35.639999,125.055145,22.700001,50.52142,63.740002,50.474224,354.269989,154.40686,94.777382,362.640015,66.750267,83.667595,112.43,123.644661,21.52,74.276314,309.950012,96.407082,67.120003,5.582798,68.240089,138.270004,75.655136,115.779999,77.150002,103.75,41.015999,103.289368,37.889999,353.160004,195.559998,141.770645,169.119995,50.290253,206.830002,41.69772,55.855804,103.648048
"2019-05-22",7420.660156,42.629631,281.820007,27.41,127.550003,318.820007,1155.849976,1151.420044,1859.680054,165.544266,98.318558,185.529999,45.074814,39.75206,189.741119,174.029999,157.935364,118.400002,235.039993,87.690002,1745.02002,252.287323,64.720001,104.214493,69.040016,378.079987,118.239998,224.112076,53.099899,94.340645,60.461994,41.945995,64.790001,246.800995,75.854645,118.75,54.779999,99.57,35.505276,93.839996,47.122524,115.563141,185.320007,31.119802,89.599998,62.836319,250.380005,312.829987,79.019997,42.719612,245.170395,485.369995,28.23,103.334549,29.334091,181.849762,25.41,24.9,175.720001,125.868401,51.386467,569.48999,80.291283,34.73,125.813942,22,50.434277,64,50.120583,359.730011,151.558884,91.797203,368.619995,64.875748,83.706024,112.470001,124.621948,20.459999,66.213402,320.089996,93.566338,68.580002,5.50361,67.065903,136.119995,75.381905,115.089996,76.349998,104.230003,38.546001,103.076996,37.66,349.089996,197.690002,142.434006,172.369995,50.461826,210.410004,40.488529,56.269341,102.647942
"2019-05-23",7307.930176,41.914333,274.25,26.360001,125.330002,307.850006,1145.339966,1140.77002,1815.47998,166.327057,95.691948,180.110001,44.305401,39.212074,188.839615,169.539993,155.769897,113.459999,229.110001,86.970001,1716.930054,243.731552,63.720001,100.771713,68.852974,375.51001,113.400002,222.042191,51.669655,93.418152,60.049088,41.393814,69.940002,245.831635,73.836807,114.459999,53.209999,97.459999,35.153255,92.110001,47.495529,115.295799,180.869995,30.345198,87.199997,63.469398,253.570007,308.970001,80.5,43.234192,239.009689,473.779999,26.700001,102.007347,28.938433,180.169037,25.15,24.610001,170.199997,122.526154,51.234264,580.669983,80.055786,33.82,124.345612,21.379999,50.38586,63.23,50.003345,352.209991,146.699463,90.10125,366.140015,63.810024,82.659088,109.900002,124.526123,20.530001,65.210312,315.26001,93.546547,68.029999,5.335334,66.98761,128.729996,74.562218,117.010002,76.010002,104.379997,39.098,102.15995,36.459999,337.829987,194.630005,140.750885,173.009995,49.194088,205.320007,39.816765,56.827122,100.304573
"2019-05-24",7300.959961,42.013683,274.769989,26.440001,127.040001,311.470001,1138.609985,1133.469971,1823.280029,165.524948,95.391495,182.149994,44.135246,38.780098,188.027267,161.220001,156.465958,114.470001,227.059998,89.029999,1708.47998,239.842606,63.939999,101.648415,69.492874,375,113.93,220.358551,51.84129,92.888199,60.825748,41.33569,70.989998,244.615005,73.366638,118.970001,54.099998,98.419998,35.329266,92.269997,47.399887,114.780907,181.059998,29.880434,86.900002,63.204823,256.109985,312.450012,81.75,43.273029,255.025558,476.529999,26.32,101.304741,28.625584,176.720139,24.91,24.41,172.720001,123.603973,50.749126,592.549988,78.907799,34,124.404724,21.83,50.473007,63.419998,49.198055,354.390015,144.538589,90.003204,366.850006,64.285789,82.76474,109.849998,124.075806,20.280001,63.251904,312.559998,91.834183,69.139999,5.355131,68.034599,119.300003,74.308502,116.709999,77.269997,105.019997,38.125999,101.416649,35.18,335.089996,194.729996,140.800369,171.770004,49.3466,210.720001,39.327332,56.730957,99.235817
"2019-05-28",7278.379883,43.225712,278.25,29.049999,125,304.809998,1139.560059,1134.150024,1836.430054,163.17659,94.121803,180.399994,43.952755,38.299034,189.206161,161.089996,156.504623,114.139999,225.539993,84.5,1685.800049,238.474411,63.919998,101.441559,69.118774,377,113.239998,218.565979,51.421749,93.221878,61.022373,41.141945,71.699997,243.635742,72.994415,120.709999,54.470001,97.269997,35.417271,93.5,46.653885,114.85022,184.309998,29.41567,86.970001,60.445705,246.850006,313,81.760002,42.302124,253.262497,471.220001,26.290001,100.260567,26.739294,173.824997,25.02,24.540001,173.550003,122.318489,49.464939,600.580017,77.622429,32.939999,124.325905,21.540001,49.34988,62.27,48.208248,355.059998,142.726273,87.846512,369.299988,63.84808,82.76474,111.790001,122.284134,20.23,62.449436,307.929993,90.398956,68.389999,5.29574,66.547295,122.190002,73.869377,117.879997,75.910004,106.540001,37.740002,99.630798,34.360001,334.850006,194.779999,140.612244,172.759995,49.298943,212.869995,37.983791,55.807716,99.71627
"2019-05-29",7216.859863,43.702576,273.380005,28.09,121.300003,297.410004,1119.939941,1116.459961,1819.189941,163.495483,95.091026,179.360001,43.743137,38.652462,186.798859,161.520004,154.551788,112.949997,223.399994,82.949997,1685.920044,238.137039,63.75,101.431709,68.350906,375.369995,113.139999,219.80394,50.706635,92.633041,60.835583,40.609142,70.489998,238.076752,72.436073,118.599998,54.380001,95.32,35.299927,92.550003,46.146988,114.879929,182.190002,29.53186,86.809998,59.878757,247.449997,308.279999,77.589996,42.942917,247.240463,471.929993,26.01,100.894882,26.389641,172.542587,24.91,24.459999,161.589996,123.030449,50.472668,573.609985,79.035355,33.290001,123.123634,21.700001,49.533836,61.759998,47.748905,349.190002,139.74884,87.366158,367.130005,64.238205,82.294113,110.080002,122.801514,19.98,62.822014,307.779999,89.379463,67.309998,5.285841,67.065903,118.769997,73.459541,116.220001,76.129997,107,37.972,100.538216,34.07,322.070007,194.520004,138.285538,166.550003,48.736557,203.229996,38.060562,55.009502,101.628235
"2019-05-30",7245.399902,43.275387,274.51001,28.030001,120.489998,296.679993,1121.410034,1117.949951,1816.319946,163.360199,95.568565,180.690002,43.97002,39.025543,188.11644,162.619995,155.557205,111.82,223.779999,83.379997,1673.060059,240.479813,64.32,100.978569,69.227058,379.220001,112.57,221.447968,51.078495,92.976532,61.307484,40.434772,71.550003,238.917511,73.713623,119.900002,55.48,98.309998,35.712219,92.129997,45.94614,114.959145,183.009995,29.744875,87.129997,59.85041,249.699997,311.200012,78.739998,43.428371,245.715149,477.220001,26.35,101.978088,25.568466,173.533524,24.370001,23.99,163.850006,123.257889,51.000526,578.289978,79.810493,33.32,123.902145,21.49,49.620979,62.279999,48.037994,351.850006,138.682144,89.091515,372.309998,64.742523,82.831978,111.410004,123.223083,19.65,63.614929,307.959991,91.952957,67.620003,5.315536,66.801689,117.599998,74.328018,117.040001,76.029999,106.989998,37.644001,101.78347,34.68,328.459991,195.919998,139.127121,170.259995,48.183704,207.910004,37.868629,55.16338,103.393127
"2019-05-31",7127.959961,43.086624,270.899994,27.41,113.68,284.350006,1106.5,1103.630005,1775.069946,161.098816,94.165161,179.5,43.173477,37.984863,186.293625,160.910004,154.793488,110,219.289993,82.239998,1656.219971,235.813019,63.57,96.969383,68.882507,376.799988,110.279999,219.695007,49.610115,92.368065,60.884739,39.717911,71.480003,236.978821,73.182953,121.300003,56.060001,101.589996,35.270485,93.080002,45.984402,113.869949,177.470001,29.619003,85.860001,58.820461,249.770004,306.910004,78.629997,42.75845,242.515945,464.850006,25.76,100.582603,25.801752,169.637726,24.6,24.24,165.589996,123.445755,50.472668,570.52002,78.525124,32.610001,121.88195,20.780001,49.233688,61.860001,47.914654,343.279999,135.043396,86.425056,371.369995,62.630119,82.399765,109.75,122.638641,19.42,63.834644,301.720001,92.042038,65.07,5.256145,65.196968,113.989998,74.22068,116.440002,73.440002,108.150002,37.032001,100.69265,34.560001,333.380005,194.979996,138.612274,166.179993,47.03035,204.119995,35.718964,55.144138,100.314369
"2019-06-03",6978.02002,42.103096,259.029999,27.58,114.050003,283.320007,1038.73999,1036.22998,1692.689941,166.568649,93.629135,175.240005,42.736977,38.073219,185.233597,154.820007,150.810532,107.779999,223.369995,82.07,1650.459961,237.25618,61.700001,97.875641,68.00634,377.649994,109.400002,221.23999,49.371746,91.739975,59.5182,39.679161,71.300003,238.452652,73.232086,120.959999,50.57,100.690002,34.966171,91.309998,46.405216,115.02845,164.149994,29.880434,82.68,60.124435,245.589996,303.720001,79.559998,42.195328,235.800568,458.269989,25.76,99.323723,26.520283,167.519806,24.42,24.059999,163.869995,122.971123,51.163681,568.77002,78.250397,32.689999,118.097771,19.85,49.921127,62.810001,47.153366,336.630005,133.368546,87.866112,374.220001,63.020252,81.093513,105.519997,123.577583,19.030001,63.681797,303.950012,91.101723,67.860001,5.216551,65.480728,109.050003,74.376816,113.410004,74.199997,105.949997,35.793999,101.522827,33.959999,330.600006,189.330002,138.839996,166.639999,47.573669,191.880005,35.584614,55.730785,100.304573
"2019-06-04",7166.75,43.325058,268.709991,29.57,117.540001,297.23999,1054.48999,1053.050049,1729.560059,168.859024,98.40464,182.360001,44.300468,39.683327,188.681107,159.910004,154.145767,111.43,227,83.779999,1747.030029,248.988739,63.220001,100.949028,69.778358,387.670013,112.089996,224.320053,50.754307,92.603607,60.068748,40.105408,72.370003,242.943359,75.335098,124.75,52.939999,100.690002,35.869286,94.129997,46.586933,118.969345,167.5,30.771231,86.160004,60.776421,252.880005,313.829987,81.559998,43.486622,244.744492,474.429993,26.799999,102.778297,26.753574,175.282272,25.549999,25.049999,169,126.748459,53.121548,551.710022,82.675591,34.490002,121.369514,19.469999,50.482685,62.869999,48.357929,353.399994,142.560196,92.767723,374.899994,65.294418,81.986748,108.730003,123.663834,19.280001,65.391815,302.059998,93.675209,69.400002,5.335334,67.907394,111.730003,76.621185,118.050003,75.690002,108.989998,38.720001,105.335854,34.869999,335.529999,194.289993,140.434036,171.270004,49.089233,195.789993,37.561535,55.567295,104.814842
"2019-06-05",7220.899902,44.229115,272.859985,29.5,118.779999,302.570007,1044.640015,1042.219971,1738.5,168.685074,97.332588,185.850006,45.015621,39.850235,187.630997,161.309998,157.239304,109.139999,226.089996,83.589996,1765,249.007462,64.5,101.638565,70.398575,384.959991,112.339996,228.291458,52.203613,93.162987,61.13052,40.00853,73.07,245.267838,76.681427,123.459999,53.32,100.290001,35.888916,95.25,47.552914,119.385216,168.169998,31.158535,88.360001,60.889809,256.600006,318.140015,81.019997,43.253605,249.716614,485.059998,26.190001,103.7444,26.56694,177.128159,25.34,24.790001,173.520004,126.125511,53.332687,569.150024,80.781876,33.34,124.000694,17.700001,51.257263,64.029999,47.328751,355.730011,140.84549,91.610939,379.890015,65.789215,83.014473,110.769997,125.886658,19.129999,64.610939,300,94.021645,69.849998,5.216551,66.49836,110.970001,78.026367,120.980003,76.290001,111.550003,39.318001,105.683372,33.73,337.480011,200.330002,142.919159,173.270004,48.422005,199.600006,36.371544,57.048321,103.540199
"2019-06-06",7275.930176,43.791988,274.799988,31.82,118.809998,306.359985,1047.76001,1044.339966,1754.359985,168.588425,97.430054,189.199997,45.676537,40.625839,190.959625,161.160004,158.834427,108.889999,224.350006,80.489998,1754.859985,255.632782,64.690002,102.663033,71.127075,387.309998,111.959999,229.311539,52.537334,93.931305,60.855247,39.863224,73.739998,248.482529,76.17041,120.699997,54.740002,102.220001,36.134331,96.389999,48.040688,119.335701,168.330002,30.945517,89.410004,60.218925,259.679993,318.559998,79.860001,43.787605,250.786346,485.23999,26.24,105.257004,26.706915,179.382111,25.76,25.190001,170.380005,127.163773,53.572624,581.690002,81.566833,33.470001,125.961761,17.940001,51.760735,63.84,48.654736,357.130005,143.337799,90.47377,381.049988,66.36013,83.648392,111.779999,127.377762,19.370001,65.160454,299.600006,95.179726,69.019997,5.256145,67.936752,109.5,79.431549,122.120003,75.949997,110.669998,41.189999,106.368752,33.580002,340.329987,203.259995,143.305298,167.75,48.593578,204.110001,36.457912,57.509933,103.942215
"2019-06-07",7417.290039,45.083496,278.160004,32.41,118.400002,307.660004,1068.369995,1066.040039,1804.030029,169.612808,98.131744,193.289993,46.892303,40.753464,194.783585,165.300003,161.367279,109.809998,227.229996,80.639999,1778.290039,257.582001,65.57,103.293472,71.609451,394.040009,111.989998,230.381149,53.328735,94.423813,61.720394,40.182903,74.650002,253.230438,76.720734,125.980003,48.16,102.639999,36.821476,96.989998,47.772888,121.395264,173.350006,31.235992,89.739998,61.749672,264.920013,335.48999,80.830002,44.69054,255.015625,499.040009,26.799999,106.779358,26.818893,181.364014,26.24,25.610001,172.490005,131.039993,54.254036,604.48999,82.096672,33.990002,129.4897,17.52,52.302933,65.919998,49.774498,360.869995,145.052505,90.816879,382.26001,66.816872,84.138237,114.019997,128.815826,19.780001,66.220909,306.720001,98.149147,70.550003,5.256145,68.641266,111.339996,80.485428,123.900002,77.029999,111.650002,40.900002,107.314758,33.950001,338.160004,207.089996,145.018158,173.509995,49.537239,211.470001,35.45026,57.154106,105.393333
"2019-06-10",7501.930176,45.709373,280.339996,33.23,116.419998,315.029999,1082.76001,1080.380005,1860.630005,169.680466,103.842873,195.080002,47.491562,42.353756,196.408249,165.119995,162.111664,111.760002,228.399994,81.110001,1781.119995,262.58609,67.169998,104.790756,71.570061,395.410004,113.980003,232.282669,53.79594,94.542007,61.966171,39.998848,74.839996,254.061295,77.310364,138.440002,48.310001,103.779999,37.42028,95.510002,47.409451,120.553612,174.820007,31.603933,90.580002,62.477257,268.470001,337.119995,76.800003,45.438133,258.03656,509.720001,27.26,110.721863,28.283947,185.726151,26.76,26.02,171.350006,131.267426,55.674454,616.460022,84.137566,34.939999,130.672287,15.67,52.467522,65.75,50.657204,352.01001,147.97348,93.512764,385.029999,66.797836,84.33033,115.620003,128.931625,20.200001,68.004417,304.25,97.251053,67.970001,5.374928,71.527817,118.510002,79.948723,126.220001,76.669998,111.779999,42.576,108.724129,35.099998,337.049988,207.110001,145.414169,172.839996,49.842258,213.690002,36.448315,56.990608,108.717209
"2019-06-11",7513.850098,46.394871,275.98999,32.41,117.139999,308.880005,1081.040039,1078.719971,1863.699951,168.752716,102.497925,194.809998,48.041492,42.952641,198.231079,163.199997,159.617493,115.370003,229.080002,81.089996,1803.630005,265.650421,68.199997,104.268669,70.556076,391.640015,113.279999,230.044418,54.45385,94.404106,62.30043,39.931034,73.690002,254.318451,77.241577,138.529999,47.900002,106.529999,37.528263,94.580002,47.065147,121.850746,178.100006,31.323135,89.639999,62.458351,263.929993,335.890015,75.559998,45.486679,254.282684,506.559998,28,111.473274,28.218624,185.579575,26.459999,25.73,171.630005,133.017654,55.693649,613.299988,83.735275,34.84,130.17955,16,52.273884,64.5,51.998604,351.269989,150.286346,93.581383,381,66.407722,83.609978,114.599998,128.555222,20.049999,68.679253,306.839996,97.717468,66.540001,5.43432,72.379112,116.75,80.378098,126.139999,75.459999,110.290001,43.419998,109.013718,36.189999,340.01001,206.580002,144.107254,172,50.40464,205.770004,36.860973,56.44244,109.491798
"2019-06-12",7472.290039,44.795387,276.839996,32.18,120.650002,312,1079.099976,1077.030029,1855.319946,169.699783,101.718254,197.770004,47.888603,40.743649,194.98172,163.770004,159.723831,113.089996,230.429993,82.309998,1798.900024,262.136292,69.349998,103.79586,71.136909,391.160004,113.220001,232.441132,53.26199,95.09362,61.101025,40.153843,74.790001,254.43721,76.877975,145.270004,48.080002,108.050003,38.303761,92.669998,48.251091,122.999352,175.039993,31.245678,89.769997,63.100891,265.049988,339.149994,75.800003,44.972099,254.936417,501.920013,27.24,107.442947,28.11598,175.769043,26.27,25.5,170.889999,131.217972,54.877872,623.409973,82.234055,32.959999,129.578415,16.299999,52.816082,64.080002,51.5611,345.559998,145.750336,91.914841,384.709991,66.436256,83.821274,114.5,128.497314,20.41,67.088547,306.160004,97.558685,66.599998,5.444219,71.097282,116.129997,80.924545,126.739998,75.379997,108.709999,41.852001,106.513542,35.200001,342.820007,206.5,144.523102,170.630005,49.680214,209.449997,34.778492,57.240665,105.834557
