,NDX,ATVI,ADBE,AMD,ALXN,ALGN,GOOGL,GOOG,AMZN,AMGN,ADI,ANSS,AAPL,AMAT,ASML,ADSK,ADP,BIDU,BIIB,BMRN,BKNG,AVGO,CDNS,CDW,CERN,CHTR,CHKP,CTAS,CSCO,CTXS,CTSH,CMCSA,CPRT,COST,CSX,DXCM,DOCU,DLTR,EBAY,EA,EXC,EXPE,FB,FAST,FISV,GILD,IDXX,ILMN,INCY,INTC,INTU,ISRG,JD,KLAC,KHC,LRCX,LBTYA,LBTYK,LULU,MAR,MXIM,MELI,MCHP,MU,MSFT,MRNA,MDLZ,MNST,NTES,NFLX,NVDA,NXPI,ORLY,PCAR,PAYX,PYPL,PEP,PDD,QCOM,REGN,ROST,SGEN,SIRI,SWKS,SPLK,SBUX,SNPS,TMUS,TTWO,TSLA,TXN,TCOM,ULTA,VRSN,VRSK,VRTX,WBA,WDAY,WDC,XEL,XLNX
5/1/20,8718.179688,64.720001,343.839996,49.880001,103.910004,203.259995,1317.319946,1320.609985,2286.040039,224.692108,102.097359,255.639999,71.711632,46.411655,277.981506,174.899994,137.933685,96.019997,293.089996,88.120003,1448.790039,252.577255,75.839996,105.761078,66.181862,509.640015,101.989998,209.155899,39.905479,141.490326,55.744465,36.41045,78.550003,292.441467,64.367401,341.519989,103.519997,77.389999,38.871193,113.119263,34.750782,67.290001,202.270004,34.810776,100.25,77.545219,270.75,305.880005,97.300003,56.011829,259.80838,498.859985,41.380001,147.927612,28.333715,232.591675,22.280001,21.49,218.690002,84.75,51.280773,605.52002,80.463257,45.060001,172.813858,47.93,49.862759,59.52,64.559814,415.269989,282.483002,94.638039,376.369995,66.724503,64.424973,120.610001,127.308708,45.43,74.338356,525.5,88.959999,145.639999,5.74499,97.495331,134.050003,72.327911,149.639999,86.199997,122.650002,140.264008,107.530685,24.16,214.279999,205.020004,152.754715,254.899994,39.866554,146.660004,40.48,60.97979,82.09182
5/4/20,8834.110352,66.699997,349.109985,52.560001,103.839996,210.139999,1322.900024,1326.800049,2315.98999,224.624023,101.860931,258.799988,72.726265,47.09462,282.085571,177.800003,141.921799,94.760002,296.519989,90.360001,1413.300049,255.067047,77.639999,107.117508,66.529091,515.72998,103.620003,207.013077,40.324818,145.201752,55.635933,35.662155,78,294.930756,63.119667,352.51001,107.080002,77.82,39.445599,116.67453,34.411045,67.019997,205.259995,34.957039,101.540001,77.836205,273.76001,308.200012,100.989998,56.518642,266.424683,501.98999,42.25,149.63063,27.89974,232.096832,22.530001,21.34,218.690002,82.580002,50.837509,607.400024,80.956772,44.459999,177.040894,50.5,49.233326,59.209999,65.401199,428.149994,290.98407,95.688477,388.209991,66.802666,64.976372,123.660004,128.071732,46.369999,74.377663,541.820007,88.389999,155.759995,5.695464,98.274658,134.919998,70.465553,151.080002,88.959999,124.910004,152.238007,108.304993,24.040001,215.479996,208.839996,153.760147,264.690002,40.622547,148.470001,39.669998,61.185738,82.339104
5/5/20,8930.620117,68.529999,356.130005,52.189999,98.25,208.610001,1349.02002,1351.109985,2317.800049,229.925659,104.363121,262.230011,73.817802,48.351662,287.235596,180.490005,143.238068,95.769997,304.440002,93.190002,1393.199951,257.605469,79.669998,108.899651,67.927917,513.440002,105.150002,208.099304,40.432091,145.459763,56.375904,35.494778,79.620003,298.253082,63.149372,364.279999,109.349998,76.550003,39.93087,119.450829,34.818729,64.080002,207.070007,35.717609,103.830002,76.75959,282.079987,310.25,98.82,57.25935,273.09082,512.859985,43.119999,153.204056,27.909386,240.301163,21.610001,20.610001,218.210007,83.660004,51.940742,620.940002,82.387978,45.41,178.941589,49.34,49.489025,60.650002,67.316116,424.679993,293.431488,98.304642,390.380005,66.499771,65.469704,125.43,128.805435,48.720001,76.294106,574.369995,88.769997,165.429993,5.685558,103.295914,143.619995,71.455544,154.240005,88.970001,125.279999,153.641998,109.324341,24.24,218.210007,210.550003,156.776413,272.329987,40.211056,152.179993,40.34,62.058556,82.596298
5/6/20,8984.860352,72.870003,362.519989,52.16,96.839996,215.929993,1345.430054,1347.300049,2351.26001,230.149399,103.683388,268.070007,74.579391,49.984829,290.771881,181.229996,142.000397,97.080002,306.779999,95,1378.910034,256.934387,80.989998,105.711578,66.360428,503.959991,105.650002,207.536438,40.12978,146.591049,56.819889,34.598793,80.129997,299.192627,62.02047,366.519989,115.489998,75.660004,40.554787,115.166542,33.469471,64.379997,208.470001,36.907223,105.489998,75.139824,283.589996,315.040009,96.080002,58.004253,274.473755,511.850006,43.299999,161.256546,28.353003,242.033081,21.049999,20.290001,223.179993,81.110001,52.088497,742.880005,82.674225,46.080002,180.703674,48.950001,49.312004,61.299999,67.865791,434.26001,297.477234,99.473984,397.76001,66.734268,64.928001,128.309998,127.934799,49.200001,77.512764,553.5,88.860001,164.639999,5.606318,104.469856,145.169998,71.514359,156.830002,86.589996,127.730003,156.516006,110.186852,24.26,218.270004,212.419998,154.476868,270.059998,39.426361,152.279999,40.630001,60.038319,84.317467
5/7/20,9101.879883,73.099998,366.779999,51.950001,96.919998,213.5,1369.280029,1372.560059,2367.610107,226.978149,104.767014,260.76001,75.350914,50.72718,298.432159,184,145.153564,98.18,314.01001,92,1443.910034,260.406494,81.370003,105.612564,66.459641,514.25,107.209999,210.725967,40.344322,149.528427,57.974239,35.032013,81.550003,295.424774,63.297909,404.359985,117.699997,76.690002,40.970734,116.644577,34.013062,66.459999,211.259995,37.229,107.32,75.275612,294.26001,313.359985,96.470001,57.99445,279.378784,535.940002,44.759998,161.286072,27.803301,245.071365,21.889999,21.459999,225.990005,85.980003,52.058949,772.02002,84.39167,46.59,181.753021,53.189999,49.331669,62.09,68.921478,436.529999,304.549805,101.733421,386.450012,67.037163,65.84697,146.289993,128.688065,50.049999,77.473457,559.830017,89.849998,163.259995,5.480233,104.755928,150.630005,74.915108,158.940002,95.290001,128.779999,156.007996,111.392426,24.809999,222.160004,211.779999,157.552872,270.01001,38.909603,160.660004,41.849998,58.802639,83.516228
5/8/20,9220.349609,73.139999,367.51001,53.189999,97.339996,210.029999,1384.339966,1388.369995,2379.610107,228.427582,108.195221,263.019989,77.144394,53.261063,303.223572,184.289993,143.414886,99.769997,314.019989,95.199997,1430.829956,267.486786,82.459999,107.464027,68.205711,515.280029,106.989998,215.475693,41.92416,149.826126,56.395634,35.967377,83.790001,296.335266,65.466599,405.5,116.559998,78.050003,41.74321,116.464813,36.333015,69.269997,212.350006,38.077332,104.779999,75.159218,287.899994,309.869995,95.919998,58.484516,278.94101,537.77002,46.779999,168.826675,28.507305,262.657745,21.74,21.389999,237.990005,87.169998,53.309937,784.52002,88.537224,48.25,182.822144,59.25,50.059452,65.779999,71.392036,435.549988,312.171783,103.89373,402.51001,68.024017,64.918335,144.960007,131.309738,54.599998,79.173683,563.400024,91.459999,157.669998,5.708575,109.71801,153.240005,76.758423,160.169998,98.519997,129.850006,163.884003,112.715607,25.120001,230.070007,210.039993,158.846985,271.630005,39.876125,165.550003,44.200001,59.145882,85.91993
5/11/20,9298.919922,75.459999,371.420013,55.740002,101.339996,214.300003,1403.589966,1403.26001,2409,236.131973,106.806198,265.850006,78.358284,53.459023,303.213623,184.399994,142.0495,99.550003,328.01001,96.470001,1411,267.846649,83,103.92942,67.898163,510.73999,107.989998,211.693695,42.245979,152.842911,54.807167,35.603077,82.800003,300.587372,65.268547,421.359985,120.650002,77.910004,41.7234,117.213814,36.187408,67.620003,213.179993,38.750149,101.730003,78.369667,299.450012,320.309998,99.330002,58.935379,286.383179,539.099976,46.720001,166.149063,28.285496,259.520538,21.540001,21.07,245.619995,82.309998,53.782749,781.109985,87.155373,48.200001,184.861435,66.900002,49.951267,66.400002,70.665749,440.519989,322.281158,101.634323,398.899994,67.562668,64.144447,143.960007,131.456467,54.939999,79.095062,574.109985,90.75,160.960007,5.619224,108.918945,158.710007,74.786964,161.580002,96.720001,132.589996,162.257996,112.597984,24.610001,230.360001,212.149994,159.981827,285.279999,39.914402,166.580002,42.389999,58.96936,85.514366
5/12/20,9112.450195,72.25,365.100006,53.759998,101.650002,206.449997,1375.180054,1375.73999,2356.949951,230.752533,105.013298,259.790009,77.462791,51.796162,295.483612,180.970001,139.22049,97.470001,319.769989,96.160004,1385.920044,261.087311,81.050003,100.96907,65.695732,501.929993,105.059998,203.171829,42.14846,145.717758,52.498455,34.80555,82.519997,295.269775,63.53558,410.799988,120.260002,76.330002,41.594654,116.215149,35.750599,64.989998,210.100006,37.853062,100.269997,75.605377,289.149994,321.549988,96.739998,57.229946,280.254333,522.859985,47.029999,162.98912,28.333715,253.335098,21.280001,20.709999,242.600006,79.330002,53.280388,762.090027,84.875313,45.689999,180.673965,62.349998,49.567707,66.190002,71.566658,431.820007,311.772217,97.442497,394.309998,65.609299,61.938908,141.029999,130.047806,57.830002,77.070511,557.539978,86.620003,161.770004,5.390881,106.689468,156.360001,73.288666,158.570007,94.610001,131.619995,161.882004,109.471359,24.110001,211.899994,208.860001,155.890457,276.470001,38.785202,159.729996,40.98,57.655224,83.437866
5/13/20,9000.080078,73.669998,358.559998,52.18,102.449997,200.979996,1348.329956,1349.329956,2367.919922,230.382874,102.254974,252.110001,76.527496,50.964733,293.092896,176.860001,132.197098,95.489998,314.959991,94.68,1366.069946,255.932648,81,97.038422,64.435791,498.299988,102.400002,196.970505,40.909946,145.390289,48.818336,34.431408,79.709999,292.654572,61.723389,407.200012,119.07,74.459999,41.178711,116.744438,34.634304,62.009998,205.100006,37.385017,98.860001,74.742157,285.98999,323.390015,96.449997,56.592865,275.757202,508.929993,47.810001,161.512482,27.735796,245.625595,21.73,21.26,229.389999,75.260002,52.246105,768.539978,82.861755,43.529999,177.941742,65.18,48.741581,65.169998,73.61454,438.269989,310.873199,92.190331,389.890015,64.784767,59.888145,143.729996,130.067383,59.830002,76.657738,577.119995,83.720001,157.839996,5.182394,104.716476,149.089996,72.569084,156.199997,92.779999,131.380005,158.192001,106.903404,23.33,197.610001,212.089996,153.73027,277.029999,36.699047,153.759995,39.25,56.939316,81.540192
5/14/20,9094.419922,72.959999,355.390015,54.509998,100.919998,206.089996,1356.859985,1356.130005,2388.850098,231.501556,103.919815,252.149994,76.997635,53.874737,301.380707,177.869995,132.560547,96.019997,315.820007,91.790001,1382.51001,259.287994,81.849998,98.711655,65.070724,497.440002,104.849998,225.844116,42.762836,144.943726,50.061489,35.20924,80.32,290.329865,62.357159,403.049988,122.010002,75.529999,41.63427,116.964149,35.422226,64.370003,206.809998,37.716545,99.32,74.907036,294.98999,322.98999,94.830002,57.906239,278.851471,517.27002,48.959999,173.994827,27.77437,266.220551,21.76,21.299999,237.570007,79.25,52.571163,777.27002,84.687775,45.73,178.713898,64.559998,48.702244,64.989998,73.824883,441.950012,320.88266,92.745277,398.600006,65.383537,61.686062,144.410004,130.184769,60.84,78.49556,570.859985,84.519997,160.089996,5.251889,106.886765,151.539993,73.130943,157.830002,94.910004,131.529999,160.666,108.157967,23.66,200.970001,214.960007,153.202667,277,37.177525,155.229996,40.34,57.076611,83.944565
5/15/20,9152.639648,73.919998,365.299988,54.200001,101.940002,203.669998,1373.060059,1373.189941,2409.780029,235.242691,100.284752,253.929993,76.542412,51.509121,291.409424,180.720001,132.462326,99.860001,316.600006,93.739998,1384.310059,253.267792,82.07,96.840393,64.594528,503.390015,104.75,224.570282,43.172428,145.598694,49.50898,35.366776,79.540001,289.816498,61.396595,417.730011,125.879997,75.07,41.703594,117.972801,34.627434,66.760002,210.880005,37.950569,100.019997,73.966217,294.380005,335,96.120003,57.122131,282.950623,520.409973,50.849998,165.616562,28.160126,249.237885,21.83,21.360001,247.089996,79.760002,51.280773,775.049988,82.466942,44.41,181.317429,66.690002,49.134975,66.010002,74.297165,454.190002,339.273315,89.633614,407.119995,65.599487,61.979198,145.509995,132.992325,61.299999,74.46611,576.719971,85.309998,160.330002,5.30153,104.78553,156.190002,73.101372,158.729996,97.32,132.539993,159.834,106.08989,24,200.449997,217.25,153.85968,288.690002,36.746902,154.300003,39.209999,56.772594,82.692703
5/18/20,9331.929688,72.879997,367.970001,54.59,102.720001,229.419998,1385.180054,1383.939941,2426.26001,228.37738,106.727386,263.51001,78.345848,53.805454,303.7117,190.100006,133.984879,107.589996,315.899994,95.360001,1557.430054,266.027954,83.370003,105.454155,67.838631,517.789978,106.440002,233.467377,43.942841,138.820892,52.42939,37.503357,83.980003,293.255096,65.743866,414.440002,122.919998,78.589996,42.089828,116.964149,36.835194,79.190002,213.190002,38.096832,105.050003,72.511337,295.929993,344.140015,96.459999,58.729549,288.90033,538.409973,55.529999,170.443726,29.770655,254.809708,21.84,21.360001,255.649994,93.620003,54.314671,794.559998,87.866035,45.919998,183.04985,80,50.128296,66.620003,75.779495,452.579987,349.642426,101.148743,409.890015,68.681671,64.812866,146.240005,132.571671,66.459999,78.564354,560.280029,90.629997,158.949997,5.470305,111.168152,155.009995,75.141823,159.869995,101.900002,135.529999,162.725998,112.147118,25.530001,212.570007,217.080002,157.602661,284.130005,39.100994,150.559998,42.380001,58.96936,86.597343
5/19/20,9298.540039,73.029999,372.200012,55.470001,101.220001,224.369995,1374.400024,1373.484985,2449.330078,222.736267,104.747314,262.410004,77.893127,54.904129,305.066406,194.710007,130.743301,109.75,310.079987,93.889999,1547.560059,264.491302,85.440002,104.939308,67.243385,520.440002,105.5,235.985428,43.503994,136.121674,51.002739,37.621506,83.93,295.066376,65.318062,404.570007,127.220001,79.989998,41.990799,118.382256,36.020771,76.349998,216.880005,37.599537,102.480003,70.164124,294.839996,342.549988,94.919998,59.092201,285.298706,531,54.259998,170.651443,28.844839,258.956421,21.5,21,251.410004,90.669998,54.226017,805.960022,86.997444,45.119999,181.78273,71.669998,49.066132,67.150002,78.51992,451.040009,351.850098,98.146088,409.779999,67.287819,64.099564,145.389999,128.864105,63.09,76.746185,557.599976,89.889999,157.160004,5.410737,111.030045,159.059998,74.777107,162.020004,98.599998,142.240005,161.602005,110.441689,25.799999,210.220001,212.410004,157.343826,282.279999,38.489349,157.419998,41.740002,58.547657,86.249596
5/20/20,9485.019531,73.779999,383.630005,56.389999,103.910004,236.020004,1409.160034,1406.719971,2497.939941,223.167175,112.864662,272.209991,79.408005,56.523922,324.3815,196.639999,132.393555,108.519997,309.529999,94.040001,1599.150024,271.036682,88.089996,108.147194,67.253304,512.799988,107.790001,237.516006,44.313416,136.389618,52.072731,38.566719,86.690002,295.337585,67.694702,399.959991,128.770004,79.610001,42.297798,119.390915,36.275894,79.580002,229.970001,38.116333,105.800003,71.667503,295.540009,357.730011,98.32,61.846375,289.019745,552.309998,54.310001,175.99295,29.163088,268.368134,21.030001,20.780001,258.380005,92.68,56.127132,828.309998,90.494308,46.639999,184.304169,73.470001,48.928444,69.410004,77.452332,447.670013,358.423157,102.664932,407.109985,67.75898,66.25901,150.940002,128.404343,60.900002,79.242477,576.890015,90.889999,155.779999,5.192322,116.249275,163.279999,76.649986,165.470001,98.139999,146.839996,163.112,115.146347,25.719999,213.479996,215.809998,158.817108,284.619995,38.847431,159.539993,42.98,59.087044,88.942093
5/21/20,9377.990234,72.470001,382.170013,54.650002,101.139999,235.960007,1406.75,1402.800049,2446.73999,220.140961,109.357658,266.279999,78.815979,54.675568,317.757172,194.75,130.959412,110.029999,304.459991,94.849998,1595.680054,267.263123,86.110001,106.517776,66.588615,516.960022,106.480003,239.520569,43.533253,135.685043,51.260338,38.350109,86.400002,292.489838,67.140152,399.369995,132.850006,81.220001,42.060116,117.203827,35.75584,77.010002,231.389999,37.745796,103.580002,71.289238,292.660004,349.420013,98.68,60.748627,288.532257,545.950012,52.57,170.562408,28.651962,258.006348,20.889999,20.530001,267.529999,91.349998,54.817039,814.710022,86.856697,45.220001,182.090454,67.050003,48.466206,68.360001,79.724442,436.25,350.641388,97.997444,404.279999,66.934448,65.858391,148.220001,127.37719,60,76.657738,560.97998,96.870003,154.199997,5.162538,113.030586,163.449997,76.935844,168.490005,94.389999,138.190002,165.520004,111.206192,24.98,222.759995,211.059998,156.129364,284.630005,38.469994,163.830002,42.689999,58.988972,86.676819
5/22/20,9413.990234,73.080002,385.26001,55.169998,101.5,243.740005,1413.23999,1410.420044,2436.879883,221.756897,109.406906,269.869995,79.323433,54.049511,318.125732,195.779999,132.481949,103.32,304.529999,97.510002,1631.300049,269.062378,86.050003,105.057266,66.747337,512.900024,106.910004,237.634506,43.786808,135.992645,50.973022,38.143349,86.25,292.935425,67.863037,405.25,133,81.699997,43.030663,119.660553,36.158142,77.949997,234.910004,37.716545,103.93,71.134048,294.720001,354.700012,99.370003,61.02306,286.154327,562.799988,49.900002,171.126251,28.883417,258.441803,20.84,20.49,276.730011,91.050003,55.280003,841.309998,87.035103,44.939999,182.169861,69,48.879269,68.709999,73.86853,429.320007,360.670776,97.442497,404.98999,67.16021,66.034279,150.860001,127.641312,68.699997,77.345688,569.909973,93.879997,155.770004,5.271745,115.892738,184.259995,76.511986,171.110001,95.800003,140.509995,163.376007,111.176788,23.799999,220.619995,213.720001,156.567368,284.959991,38.324821,168.149994,42.419998,59.204723,86.031006
5/26/20,9389.980469,70,376.630005,53.189999,102.800003,247.899994,1421.369995,1417.02002,2421.860107,217.810059,111.022499,268.970001,78.786133,54.794815,318.62381,199.529999,136.460236,108.360001,295.869995,103.739998,1746.910034,274.285065,85.010002,107.312614,66.856476,509.850006,107.650002,249.563141,43.728298,137.888077,52.766239,38.911331,88.279999,295.231018,71.437912,381.790009,128.949997,85.199997,42.941528,116.484779,36.894066,82.82,232.199997,38.73064,105.239998,70.978859,290.839996,354.410004,98.68,61.101471,280.771729,561.090027,52.599998,174.726822,29.138977,263.607849,20.84,20.469999,281.410004,94.919998,57.338718,834.169983,93.021805,45.799999,180.244049,57.709999,48.771084,69.010002,76.664528,414.769989,348.34375,101.089287,399.119995,71.204353,67.744255,147,126.9272,64.889999,76.677391,545.210022,94.599998,151.729996,5.440521,116.585999,181.149994,76.649986,168.529999,95.57,130.199997,163.774002,113.431099,26.040001,237.979996,208.220001,159.732956,266.5,40.802387,168.339996,45.07,59.881409,87.759781
5/27/20,9442.049805,70.150002,375.170013,52.740002,106.139999,251.410004,1420.280029,1417.839966,2410.389893,220.170319,112.97303,269.309998,79.129402,56.046932,317.29895,199.809998,142.108429,108.220001,301.459991,106.699997,1698.72998,279.702332,85.199997,109.627571,67.76918,525.109985,107.230003,248.427536,44.820526,138.146088,54.836864,39.315018,88.449997,296.403046,72.883705,359.630005,126.540001,87.529999,43.723907,117.223793,37.22768,81.610001,229.139999,39.53022,105.349998,72.647125,300.920013,363.820007,98.220001,62.297237,279.786713,564.72998,52.16,174.815857,29.924955,273.25708,21.309999,20.790001,281.5,97.959999,57.179806,820.830017,95.896225,49.450001,180.482285,52.18,49.518532,70.599998,74.830963,419.890015,340.651855,103.447807,415.279999,73.677956,69.434669,145.960007,127.964149,60.32,77.925545,544.01001,96.489998,152.970001,5.73836,117.883377,181.619995,77.477989,170.419998,97.199997,134.520004,164.046005,115.479584,25.83,251.630005,209.979996,162.719376,278.51001,41.586308,170.380005,46.009998,60.538475,90.452286
